,francisco_gross,data_hora,pacotuba,sao_joao,ilha_da_luz
12271,25.27,2021-07-16 15:00:00,10.21,5.31,25.78
12272,25.27,2021-07-16 14:00:00,10.86,5.31,25.36
12273,25.27,2021-07-16 13:00:00,12.9,5.31,24.95
12274,25.27,2021-07-16 12:00:00,14.36,5.31,24.14
12275,25.85,2021-07-16 11:00:00,16.68,5.31,23.74
12276,25.85,2021-07-16 10:00:00,18.31,5.31,23.34
12277,25.85,2021-07-16 09:00:00,20.02,5.31,22.94
12278,25.85,2021-07-16 08:00:00,19.16,5.31,22.55
12279,25.85,2021-07-16 07:00:00,20.9,5.2,22.55
12280,25.85,2021-07-16 06:00:00,19.16,5.31,22.55
12281,25.85,2021-07-16 05:00:00,18.31,5.31,21.77
12282,25.85,2021-07-16 04:00:00,18.31,5.31,21.77
12283,25.27,2021-07-16 03:00:00,17.49,5.31,22.16
12284,25.85,2021-07-16 02:00:00,16.68,5.31,22.16
12285,25.27,2021-07-16 01:00:00,16.68,5.31,22.55
12286,25.27,2021-07-16 00:00:00,15.88,5.31,22.55
12287,25.85,2021-07-15 23:00:00,15.11,5.31,22.55
12288,27.03,2021-07-15 22:00:00,14.36,5.31,22.55
12289,27.03,2021-07-15 21:00:00,12.9,5.31,22.55
12290,28.24,2021-07-15 20:00:00,11.52,5.31,22.55
12291,28.85,2021-07-15 19:00:00,10.21,5.31,22.55
12292,28.85,2021-07-15 18:00:00,8.98,5.31,22.55
12293,28.85,2021-07-15 17:00:00,8.39,5.31,22.55
12294,28.85,2021-07-15 16:00:00,7.82,5.31,22.55
12295,28.85,2021-07-15 15:00:00,8.39,5.31,21.77
12296,28.85,2021-07-15 14:00:00,8.98,5.31,21.39
12297,28.85,2021-07-15 13:00:00,9.58,5.31,21.01
12298,28.85,2021-07-15 12:00:00,10.86,5.31,21.01
12299,29.47,2021-07-15 11:00:00,12.2,5.31,21.01
12300,28.85,2021-07-15 10:00:00,13.62,5.31,20.63
12301,28.85,2021-07-15 09:00:00,14.36,5.31,20.63
12302,28.24,2021-07-15 08:00:00,13.62,5.31,20.63
12303,24.69,2021-07-15 07:00:00,14.36,5.31,20.63
12304,24.69,2021-07-15 06:00:00,14.36,5.31,20.63
12305,24.69,2021-07-15 05:00:00,13.62,5.31,20.63
12306,24.12,2021-07-15 04:00:00,12.9,5.31,21.01
12307,24.69,2021-07-15 03:00:00,12.9,5.43,21.39
12308,24.69,2021-07-15 02:00:00,12.9,5.43,21.77
12309,24.69,2021-07-15 01:00:00,12.2,5.55,21.77
12310,23.56,2021-07-15 00:00:00,11.52,5.43,22.16
12311,22.45,2021-07-14 23:00:00,10.86,5.31,22.55
12312,20.84,2021-07-14 22:00:00,10.21,5.31,22.55
12313,20.32,2021-07-14 21:00:00,9.58,5.31,22.94
12314,20.84,2021-07-14 20:00:00,8.98,5.31,22.94
12315,20.84,2021-07-14 19:00:00,7.82,5.43,23.74
12316,20.84,2021-07-14 18:00:00,6.74,5.43,24.14
12317,20.84,2021-07-14 17:00:00,5.73,5.43,24.14
12318,21.37,2021-07-14 16:00:00,5.26,5.43,24.54
12319,23.56,2021-07-14 15:00:00,5.73,5.43,24.95
12320,23.56,2021-07-14 14:00:00,6.74,5.43,24.95
12321,23.0,2021-07-14 13:00:00,7.82,5.43,24.95
12322,23.56,2021-07-14 12:00:00,9.58,5.43,24.95
12323,24.12,2021-07-14 11:00:00,10.86,5.43,24.95
12324,23.56,2021-07-14 10:00:00,11.52,5.43,25.36
12325,23.0,2021-07-14 09:00:00,11.52,5.31,25.36
12326,23.0,2021-07-14 08:00:00,12.2,5.31,25.36
12327,23.0,2021-07-14 07:00:00,12.2,5.31,25.36
12328,22.45,2021-07-14 06:00:00,12.9,5.31,25.78
12329,21.37,2021-07-14 05:00:00,12.2,5.31,25.36
12330,21.37,2021-07-14 04:00:00,12.9,5.31,25.78
12331,21.37,2021-07-14 03:00:00,13.62,5.31,25.36
12332,21.37,2021-07-14 02:00:00,14.36,5.31,25.78
12333,18.28,2021-07-14 01:00:00,15.11,5.31,25.78
12334,18.28,2021-07-14 00:00:00,15.88,5.31,26.2
12335,18.28,2021-07-13 23:00:00,15.88,5.31,25.78
12336,18.28,2021-07-13 22:00:00,15.88,5.43,26.2
12337,18.28,2021-07-13 21:00:00,16.68,5.31,25.78
12338,18.28,2021-07-13 20:00:00,15.88,5.31,25.78
12339,18.78,2021-07-13 19:00:00,15.88,5.43,25.78
12340,18.28,2021-07-13 18:00:00,14.36,5.31,25.78
12341,18.28,2021-07-13 17:00:00,15.11,5.31,25.36
12342,18.78,2021-07-13 16:00:00,14.36,5.31,24.95
12343,18.78,2021-07-13 15:00:00,14.36,5.31,24.95
12344,19.29,2021-07-13 14:00:00,15.11,5.43,24.54
12345,20.32,2021-07-13 13:00:00,16.68,5.43,24.54
12346,21.37,2021-07-13 12:00:00,19.16,5.43,24.14
12347,22.45,2021-07-13 11:00:00,20.9,5.31,24.14
12348,24.69,2021-07-13 10:00:00,20.9,5.31,24.14
12349,25.85,2021-07-13 09:00:00,21.8,5.31,24.14
12350,25.85,2021-07-13 08:00:00,22.72,5.31,24.14
12351,25.85,2021-07-13 07:00:00,23.66,5.31,24.14
12352,25.85,2021-07-13 06:00:00,22.72,5.31,24.14
12353,25.85,2021-07-13 05:00:00,21.8,5.31,24.54
12354,25.85,2021-07-13 04:00:00,21.8,5.43,24.54
12355,25.27,2021-07-13 03:00:00,20.9,5.43,24.14
12356,25.27,2021-07-13 02:00:00,20.9,5.43,24.54
12357,25.85,2021-07-13 01:00:00,20.9,5.43,24.54
12358,25.85,2021-07-13 00:00:00,19.16,5.43,24.95
12359,25.85,2021-07-12 23:00:00,18.31,5.43,24.95
12360,25.27,2021-07-12 22:00:00,17.49,5.43,24.95
12361,25.85,2021-07-12 21:00:00,15.88,5.43,24.95
12362,25.85,2021-07-12 20:00:00,15.11,5.43,24.95
12363,25.85,2021-07-12 19:00:00,14.36,5.43,25.36
12364,25.85,2021-07-12 18:00:00,13.62,5.43,25.36
12365,26.44,2021-07-12 17:00:00,12.9,5.43,25.78
12366,27.63,2021-07-12 16:00:00,12.2,5.43,26.2
12367,27.63,2021-07-12 15:00:00,12.9,5.43,26.2
12368,27.63,2021-07-12 14:00:00,14.36,5.43,26.2
12369,27.63,2021-07-12 13:00:00,15.88,5.43,26.62
12370,27.63,2021-07-12 12:00:00,17.49,5.43,26.62
12371,27.03,2021-07-12 11:00:00,18.31,5.43,26.62
12372,25.27,2021-07-12 10:00:00,20.02,5.43,26.62
12373,24.12,2021-07-12 09:00:00,20.02,5.43,26.62
12374,24.12,2021-07-12 08:00:00,20.02,5.43,26.62
12375,24.12,2021-07-12 07:00:00,20.02,5.43,26.2
12376,24.12,2021-07-12 06:00:00,19.16,5.43,26.2
12377,24.12,2021-07-12 05:00:00,18.31,5.43,25.78
12378,23.56,2021-07-12 04:00:00,18.31,5.31,25.78
12379,24.12,2021-07-12 03:00:00,17.49,5.31,25.36
12380,24.12,2021-07-12 02:00:00,18.31,5.43,24.95
12381,24.12,2021-07-12 01:00:00,18.31,5.43,24.95
12382,24.12,2021-07-12 00:00:00,18.31,5.43,24.54
12383,24.12,2021-07-11 23:00:00,17.49,5.43,24.95
12384,24.12,2021-07-11 22:00:00,17.49,5.43,24.54
12385,24.12,2021-07-11 21:00:00,16.68,5.55,24.54
12386,24.12,2021-07-11 20:00:00,16.68,5.55,24.95
12387,24.12,2021-07-11 19:00:00,15.88,5.55,24.95
12388,24.12,2021-07-11 18:00:00,14.36,5.55,24.95
12389,24.12,2021-07-11 17:00:00,13.62,5.55,25.36
12390,24.12,2021-07-11 16:00:00,12.9,5.55,25.78
12391,24.12,2021-07-11 15:00:00,14.36,5.55,25.78
12392,24.12,2021-07-11 14:00:00,15.11,5.55,25.78
12393,24.12,2021-07-11 13:00:00,15.88,5.55,26.2
12394,24.69,2021-07-11 12:00:00,17.49,5.55,26.2
12395,25.27,2021-07-11 11:00:00,18.31,5.55,26.2
12396,25.27,2021-07-11 10:00:00,19.16,5.55,26.2
12397,25.85,2021-07-11 09:00:00,19.16,5.43,26.2
12398,27.03,2021-07-11 08:00:00,18.31,5.43,26.2
12399,27.63,2021-07-11 07:00:00,18.31,5.55,26.2
12400,27.03,2021-07-11 06:00:00,17.49,5.43,25.78
12401,27.03,2021-07-11 05:00:00,16.68,5.55,25.36
12402,27.03,2021-07-11 04:00:00,15.88,5.55,25.78
12403,27.63,2021-07-11 03:00:00,15.88,5.55,25.78
12404,27.03,2021-07-11 02:00:00,15.88,5.55,25.78
12405,27.03,2021-07-11 01:00:00,15.88,5.55,25.78
12406,27.03,2021-07-11 00:00:00,16.68,5.55,25.36
12407,26.44,2021-07-10 22:00:00,17.49,5.55,25.36
12408,24.12,2021-07-10 21:00:00,16.68,5.55,25.36
12409,24.12,2021-07-10 20:00:00,15.88,5.55,25.78
12410,24.12,2021-07-10 19:00:00,15.88,5.55,25.78
12411,24.12,2021-07-10 18:00:00,14.36,5.55,25.78
12412,24.12,2021-07-10 17:00:00,13.62,5.55,26.2
12413,24.12,2021-07-10 16:00:00,12.2,5.55,26.62
12414,24.12,2021-07-10 15:00:00,12.9,5.55,27.47
12415,23.56,2021-07-10 14:00:00,15.11,5.55,27.9
12416,23.0,2021-07-10 13:00:00,15.88,5.55,28.34
12417,23.0,2021-07-10 12:00:00,17.49,5.43,28.77
12418,23.0,2021-07-10 11:00:00,18.31,5.55,28.77
12419,24.12,2021-07-10 10:00:00,19.16,5.55,29.21
12420,26.44,2021-07-10 09:00:00,20.02,5.43,28.77
12421,27.63,2021-07-10 08:00:00,20.02,5.43,28.34
12422,27.03,2021-07-10 07:00:00,19.16,5.43,27.04
12423,27.03,2021-07-10 06:00:00,17.49,5.43,25.78
12424,27.03,2021-07-10 05:00:00,17.49,5.43,24.14
12425,27.03,2021-07-10 04:00:00,15.88,5.43,22.94
12426,27.03,2021-07-10 03:00:00,16.68,5.43,22.55
12427,25.27,2021-07-10 02:00:00,16.68,5.43,22.55
12428,25.27,2021-07-10 01:00:00,16.68,5.43,22.55
12429,25.27,2021-07-10 00:00:00,18.31,5.55,22.94
12430,25.85,2021-07-09 23:00:00,20.02,5.55,23.34
12431,25.27,2021-07-09 22:00:00,20.9,5.55,23.34
12432,25.85,2021-07-09 21:00:00,21.8,5.55,23.74
12433,25.27,2021-07-09 20:00:00,21.8,5.55,24.14
12434,25.27,2021-07-09 19:00:00,22.72,5.55,24.54
12435,25.85,2021-07-09 18:00:00,21.8,5.55,24.95
12436,25.85,2021-07-09 17:00:00,20.02,5.55,24.95
12437,25.85,2021-07-09 16:00:00,18.31,5.55,24.95
12438,25.85,2021-07-09 15:00:00,16.68,5.55,25.78
12439,25.85,2021-07-09 14:00:00,14.36,5.55,25.78
12440,20.32,2021-07-09 13:00:00,13.62,5.55,25.78
12441,18.28,2021-07-09 12:00:00,12.9,5.55,25.78
12442,18.78,2021-07-09 11:00:00,13.62,5.55,25.78
12443,25.85,2021-07-09 10:00:00,14.36,5.55,26.2
12444,32.66,2021-07-09 09:00:00,15.11,5.55,25.78
12445,32.66,2021-07-09 08:00:00,15.11,5.55,25.78
12446,37.93,2021-07-09 07:00:00,15.88,5.55,25.78
12447,37.93,2021-07-09 06:00:00,15.88,5.55,25.78
12448,32.66,2021-07-09 05:00:00,15.11,5.55,25.78
12449,30.73,2021-07-09 04:00:00,15.88,5.55,25.78
12450,30.73,2021-07-09 03:00:00,16.68,5.55,25.78
12451,30.73,2021-07-09 02:00:00,16.68,5.55,26.2
12452,25.85,2021-07-09 01:00:00,16.68,5.55,25.78
12453,24.69,2021-07-09 00:00:00,16.68,5.66,26.2
12454,24.69,2021-07-08 23:00:00,17.49,5.66,26.2
12455,18.78,2021-07-08 22:00:00,17.49,5.66,26.2
12456,18.28,2021-07-08 21:00:00,15.88,5.66,26.2
12457,18.28,2021-07-08 20:00:00,15.11,5.66,26.2
12458,18.78,2021-07-08 19:00:00,15.11,5.66,26.2
12459,18.78,2021-07-08 18:00:00,13.62,5.66,25.78
12460,18.78,2021-07-08 17:00:00,12.9,5.66,26.2
12461,19.29,2021-07-08 16:00:00,12.9,5.66,25.78
12462,20.32,2021-07-08 15:00:00,13.62,5.66,25.78
12463,22.45,2021-07-08 14:00:00,13.62,5.66,25.78
12464,23.56,2021-07-08 13:00:00,15.11,5.66,26.2
12465,23.56,2021-07-08 12:00:00,16.68,5.66,25.36
12466,23.56,2021-07-08 11:00:00,18.31,5.66,25.36
12467,24.12,2021-07-08 10:00:00,19.16,5.66,25.36
12468,25.85,2021-07-08 09:00:00,20.02,5.66,24.95
12469,25.85,2021-07-08 08:00:00,19.16,5.66,24.95
12470,25.85,2021-07-08 07:00:00,19.16,5.66,24.54
12471,25.85,2021-07-08 06:00:00,18.31,5.66,24.54
12472,25.85,2021-07-08 05:00:00,18.31,5.66,24.54
12473,25.85,2021-07-08 04:00:00,17.49,5.66,24.14
12474,25.85,2021-07-08 03:00:00,16.68,5.66,24.14
12475,25.85,2021-07-08 02:00:00,16.68,5.66,23.74
12476,25.85,2021-07-08 01:00:00,17.49,5.66,23.74
12477,25.27,2021-07-08 00:00:00,16.68,5.66,23.74
12478,25.85,2021-07-07 23:00:00,16.68,5.66,23.74
12479,25.85,2021-07-07 22:00:00,16.68,5.66,23.74
12480,25.85,2021-07-07 21:00:00,16.68,5.66,23.74
12481,25.27,2021-07-07 20:00:00,15.88,5.78,23.74
12482,25.85,2021-07-07 19:00:00,15.11,5.78,24.14
12483,25.85,2021-07-07 18:00:00,13.62,5.78,24.14
12484,25.85,2021-07-07 17:00:00,12.9,5.78,24.14
12485,25.85,2021-07-07 16:00:00,11.52,5.78,24.54
12486,25.85,2021-07-07 15:00:00,12.2,5.78,24.14
12487,25.85,2021-07-07 14:00:00,12.9,5.78,24.54
12488,25.85,2021-07-07 13:00:00,14.36,5.66,24.54
12489,25.85,2021-07-07 12:00:00,15.11,5.66,24.95
12490,25.85,2021-07-07 11:00:00,15.88,5.66,25.36
12491,25.85,2021-07-07 10:00:00,16.68,5.66,25.78
12492,25.85,2021-07-07 09:00:00,17.49,5.66,25.78
12493,25.85,2021-07-07 08:00:00,16.68,5.66,26.2
12494,25.85,2021-07-07 07:00:00,16.68,5.66,26.62
12495,25.85,2021-07-07 06:00:00,16.68,5.66,27.47
12496,25.85,2021-07-07 05:00:00,15.88,5.66,27.04
12497,25.27,2021-07-07 04:00:00,15.11,5.66,27.04
12498,25.27,2021-07-07 03:00:00,15.11,5.66,27.9
12499,25.27,2021-07-07 02:00:00,15.11,5.66,28.34
12500,25.27,2021-07-07 01:00:00,15.88,5.66,28.34
12501,25.27,2021-07-07 00:00:00,15.88,5.66,28.34
12502,24.69,2021-07-06 23:00:00,15.88,5.66,28.34
12503,22.45,2021-07-06 22:00:00,15.88,5.78,27.9
12504,22.45,2021-07-06 21:00:00,15.88,5.78,27.04
12505,22.45,2021-07-06 20:00:00,15.88,5.78,27.47
12506,22.45,2021-07-06 19:00:00,15.11,5.78,26.62
12507,22.45,2021-07-06 18:00:00,15.11,5.66,26.62
12508,22.45,2021-07-06 17:00:00,15.11,5.66,26.2
12509,22.45,2021-07-06 16:00:00,15.11,5.66,26.2
12510,22.45,2021-07-06 15:00:00,15.88,5.66,26.2
12511,22.45,2021-07-06 14:00:00,17.49,5.66,26.2
12512,22.45,2021-07-06 13:00:00,20.9,5.66,26.2
12513,22.45,2021-07-06 12:00:00,22.72,5.66,25.78
12514,22.45,2021-07-06 11:00:00,25.58,5.66,26.2
12515,22.45,2021-07-06 10:00:00,26.57,5.66,26.2
12516,22.45,2021-07-06 09:00:00,27.57,5.66,26.2
12517,22.45,2021-07-06 08:00:00,26.57,5.66,26.2
12518,22.45,2021-07-06 07:00:00,27.57,5.66,26.2
12519,22.45,2021-07-06 06:00:00,25.58,5.66,26.2
12520,23.0,2021-07-06 05:00:00,23.66,5.66,26.2
12521,23.0,2021-07-06 04:00:00,22.72,5.66,26.2
12522,23.0,2021-07-06 03:00:00,21.8,5.66,26.62
12523,24.12,2021-07-06 02:00:00,22.72,5.66,26.62
12524,25.85,2021-07-06 01:00:00,21.8,5.66,27.47
12525,27.63,2021-07-06 00:00:00,22.72,5.66,27.47
12526,28.85,2021-07-05 23:00:00,22.72,5.78,27.47
12527,29.47,2021-07-05 22:00:00,21.8,5.78,27.47
12528,30.09,2021-07-05 21:00:00,21.8,5.78,27.47
12529,29.47,2021-07-05 20:00:00,20.9,5.66,27.47
12530,30.09,2021-07-05 19:00:00,20.02,5.66,27.47
12531,29.47,2021-07-05 18:00:00,19.16,5.78,26.62
12532,28.24,2021-07-05 17:00:00,17.49,5.78,26.62
12533,28.24,2021-07-05 16:00:00,17.49,5.78,26.62
12534,25.85,2021-07-05 15:00:00,18.31,5.78,26.2
12535,25.85,2021-07-05 14:00:00,19.16,5.78,25.78
12536,25.85,2021-07-05 13:00:00,20.9,5.78,25.36
12537,25.85,2021-07-05 12:00:00,22.72,5.78,25.36
12538,25.85,2021-07-05 11:00:00,25.58,5.78,25.36
12539,25.85,2021-07-05 10:00:00,27.57,5.78,24.95
12540,25.85,2021-07-05 09:00:00,28.6,5.66,25.36
12541,25.27,2021-07-05 08:00:00,29.64,5.66,25.36
12542,25.27,2021-07-05 07:00:00,29.64,5.66,25.36
12543,25.85,2021-07-05 06:00:00,28.6,5.66,25.78
12544,25.85,2021-07-05 05:00:00,27.57,5.78,26.2
12545,25.27,2021-07-05 04:00:00,26.57,5.78,26.2
12546,25.27,2021-07-05 03:00:00,25.58,5.78,26.2
12547,25.27,2021-07-05 02:00:00,25.58,5.78,26.2
12548,25.27,2021-07-05 01:00:00,24.61,5.78,26.62
12549,25.27,2021-07-05 00:00:00,24.61,5.78,26.62
12550,25.27,2021-07-04 23:00:00,22.72,5.78,26.62
12551,25.27,2021-07-04 22:00:00,22.72,5.78,26.62
12552,25.27,2021-07-04 21:00:00,20.9,5.78,26.62
12553,25.85,2021-07-04 20:00:00,19.16,5.78,26.62
12554,27.03,2021-07-04 19:00:00,17.49,5.9,26.2
12555,27.03,2021-07-04 18:00:00,16.68,5.9,25.78
12556,27.63,2021-07-04 17:00:00,15.11,5.9,25.36
12557,27.63,2021-07-04 16:00:00,15.11,5.9,24.95
12558,27.63,2021-07-04 15:00:00,15.88,5.9,24.95
12559,27.03,2021-07-04 14:00:00,15.88,5.9,24.54
12560,27.63,2021-07-04 13:00:00,17.49,5.9,24.54
12561,27.63,2021-07-04 12:00:00,20.02,5.9,24.95
12562,27.63,2021-07-04 11:00:00,21.8,5.9,24.95
12563,27.63,2021-07-04 10:00:00,23.66,5.9,24.54
12564,27.03,2021-07-04 09:00:00,24.61,5.78,24.95
12565,23.56,2021-07-04 08:00:00,23.66,5.78,24.95
12566,24.12,2021-07-04 07:00:00,24.61,5.78,25.36
12567,24.12,2021-07-04 06:00:00,24.61,5.78,25.36
12568,24.12,2021-07-04 05:00:00,23.66,5.78,25.78
12569,23.56,2021-07-04 04:00:00,22.72,5.78,26.2
12570,24.12,2021-07-04 03:00:00,21.8,5.78,26.2
12571,23.56,2021-07-04 02:00:00,20.9,5.78,26.62
12572,24.12,2021-07-04 01:00:00,20.9,5.9,27.47
12573,23.56,2021-07-04 00:00:00,20.02,5.9,27.04
12574,24.12,2021-07-03 23:00:00,19.16,5.9,27.9
12575,25.27,2021-07-03 22:00:00,18.31,5.9,27.9
12576,25.27,2021-07-03 21:00:00,18.31,5.9,28.34
12577,25.27,2021-07-03 20:00:00,16.68,5.9,28.77
12578,26.44,2021-07-03 19:00:00,15.88,5.9,29.21
12579,28.24,2021-07-03 18:00:00,15.11,5.9,28.77
12580,28.24,2021-07-03 17:00:00,15.11,5.9,29.21
12581,28.24,2021-07-03 16:00:00,13.62,5.9,28.77
12582,27.63,2021-07-03 15:00:00,14.36,5.9,28.34
12583,25.85,2021-07-03 14:00:00,16.68,5.9,27.9
12584,25.85,2021-07-03 13:00:00,18.31,5.9,27.04
12585,26.44,2021-07-03 12:00:00,20.9,5.9,27.47
12586,25.85,2021-07-03 11:00:00,23.66,5.9,26.2
12587,23.56,2021-07-03 10:00:00,25.58,5.9,25.36
12588,23.0,2021-07-03 09:00:00,27.57,5.9,24.95
12589,23.0,2021-07-03 08:00:00,28.6,5.78,24.95
12590,23.0,2021-07-03 07:00:00,28.6,5.78,24.54
12591,23.0,2021-07-03 06:00:00,29.64,5.9,24.14
12592,23.0,2021-07-03 05:00:00,28.6,5.9,24.14
12593,23.0,2021-07-03 04:00:00,28.6,5.9,24.54
12594,23.0,2021-07-03 03:00:00,28.6,5.9,24.95
12595,23.0,2021-07-03 02:00:00,29.64,5.9,24.95
12596,23.0,2021-07-03 01:00:00,29.64,5.9,25.36
12597,23.0,2021-07-03 00:00:00,28.6,5.9,25.78
12598,23.0,2021-07-02 23:00:00,28.6,5.9,26.2
12599,23.0,2021-07-02 22:00:00,26.57,5.9,26.62
12600,23.0,2021-07-02 21:00:00,24.61,5.9,27.47
12601,23.0,2021-07-02 20:00:00,23.66,6.02,27.9
12602,25.27,2021-07-02 19:00:00,21.8,6.02,28.34
12603,26.44,2021-07-02 18:00:00,20.02,6.02,28.77
12604,28.85,2021-07-02 17:00:00,18.31,6.02,29.21
12605,28.85,2021-07-02 16:00:00,16.68,6.02,29.66
12606,30.09,2021-07-02 15:00:00,17.49,6.02,29.66
12607,31.36,2021-07-02 14:00:00,18.31,6.02,30.1
12608,31.36,2021-07-02 13:00:00,20.02,6.02,30.55
12609,31.36,2021-07-02 12:00:00,21.8,6.02,29.66
12610,30.73,2021-07-02 11:00:00,23.66,6.02,29.66
12611,28.24,2021-07-02 10:00:00,23.66,6.02,28.77
12612,28.24,2021-07-02 09:00:00,25.58,6.02,28.34
12613,28.24,2021-07-02 08:00:00,26.57,5.9,27.9
12614,27.63,2021-07-02 07:00:00,26.57,6.02,27.47
12615,25.27,2021-07-02 06:00:00,26.57,6.02,27.47
12616,25.27,2021-07-02 05:00:00,27.57,6.02,26.62
12617,23.56,2021-07-02 04:00:00,27.57,6.02,26.62
12618,23.0,2021-07-02 03:00:00,29.64,6.02,26.2
12619,23.0,2021-07-02 02:00:00,30.69,6.02,26.62
12620,23.0,2021-07-02 01:00:00,31.77,6.02,27.47
12621,23.0,2021-07-02 00:00:00,32.86,6.02,26.62
12622,23.0,2021-07-01 23:00:00,32.86,6.02,26.62
12623,22.45,2021-07-01 22:00:00,32.86,6.02,26.62
12624,19.8,2021-07-01 21:00:00,31.77,6.15,27.47
12625,19.29,2021-07-01 20:00:00,29.64,6.15,27.47
12626,19.8,2021-07-01 19:00:00,28.6,6.15,27.04
12627,19.8,2021-07-01 18:00:00,26.57,6.15,27.04
12628,20.84,2021-07-01 17:00:00,23.66,6.15,27.9
12629,21.91,2021-07-01 16:00:00,21.8,6.15,27.9
12630,22.45,2021-07-01 15:00:00,21.8,6.15,27.9
12631,31.36,2021-07-01 14:00:00,21.8,6.15,27.9
12632,31.36,2021-07-01 13:00:00,23.66,6.15,27.9
12633,31.36,2021-07-01 12:00:00,24.61,6.15,27.04
12634,31.36,2021-07-01 11:00:00,27.57,6.15,27.04
12635,31.36,2021-07-01 10:00:00,27.57,6.15,27.04
12636,30.73,2021-07-01 09:00:00,27.57,6.15,27.47
12637,30.73,2021-07-01 08:00:00,28.6,6.02,27.47
12638,30.73,2021-07-01 07:00:00,28.6,6.02,27.47
12639,30.73,2021-07-01 06:00:00,27.57,6.02,26.62
12640,27.63,2021-07-01 05:00:00,26.57,6.02,26.62
12641,26.44,2021-07-01 04:00:00,26.57,6.02,26.62
12642,25.27,2021-07-01 03:00:00,26.57,6.02,26.2
12643,24.69,2021-07-01 02:00:00,27.57,6.02,26.2
12644,24.69,2021-07-01 01:00:00,28.6,6.02,26.62
12645,24.69,2021-07-01 00:00:00,28.6,6.15,26.62
12646,24.69,2021-06-30 23:00:00,28.6,6.15,27.47
12647,24.69,2021-06-30 22:00:00,27.57,6.15,27.47
12648,24.69,2021-06-30 21:00:00,27.57,6.15,27.04
12649,24.69,2021-06-30 20:00:00,26.57,6.15,27.9
12650,24.69,2021-06-30 19:00:00,24.61,6.15,27.9
12651,24.69,2021-06-30 18:00:00,23.66,6.15,27.9
12652,24.69,2021-06-30 17:00:00,22.72,6.15,28.34
12653,25.27,2021-06-30 16:00:00,21.8,6.15,28.34
12654,24.69,2021-06-30 15:00:00,20.9,6.15,28.77
12655,26.44,2021-06-30 14:00:00,20.02,6.15,28.77
12656,27.63,2021-06-30 13:00:00,20.02,6.15,28.77
12657,27.63,2021-06-30 12:00:00,20.9,6.15,29.21
12658,27.03,2021-06-30 11:00:00,21.8,6.02,29.21
12659,27.03,2021-06-30 10:00:00,21.8,6.02,28.77
12660,27.03,2021-06-30 09:00:00,21.8,6.02,28.77
12661,27.03,2021-06-30 08:00:00,22.72,6.02,28.77
12662,27.03,2021-06-30 07:00:00,21.8,6.02,28.34
12663,27.03,2021-06-30 06:00:00,20.9,6.02,28.34
12664,27.03,2021-06-30 05:00:00,20.9,6.02,28.34
12665,27.03,2021-06-30 04:00:00,20.9,6.02,27.9
12666,26.44,2021-06-30 03:00:00,20.9,6.15,27.04
12667,26.44,2021-06-30 02:00:00,20.9,6.15,27.04
12668,26.44,2021-06-30 01:00:00,22.72,6.15,27.47
12669,25.85,2021-06-30 00:00:00,22.72,6.15,26.62
12670,24.12,2021-06-29 23:00:00,22.72,6.15,26.62
12671,24.12,2021-06-29 22:00:00,21.8,6.15,26.2
12672,24.12,2021-06-29 21:00:00,21.8,6.15,26.2
12673,24.12,2021-06-29 20:00:00,20.9,6.15,26.2
12674,24.12,2021-06-29 19:00:00,19.16,6.15,26.2
12675,25.27,2021-06-29 18:00:00,18.31,6.15,26.2
12676,25.85,2021-06-29 17:00:00,17.49,6.15,26.2
12677,25.85,2021-06-29 16:00:00,15.88,6.15,26.62
12678,25.85,2021-06-29 15:00:00,17.49,6.15,26.2
12679,26.44,2021-06-29 14:00:00,19.16,6.15,26.2
12680,28.24,2021-06-29 13:00:00,20.9,6.15,26.62
12681,28.85,2021-06-29 12:00:00,22.72,6.15,26.62
12682,28.24,2021-06-29 11:00:00,24.61,6.15,27.47
12683,28.24,2021-06-29 10:00:00,25.58,6.15,27.04
12684,28.24,2021-06-29 09:00:00,25.58,6.02,27.04
12685,28.24,2021-06-29 08:00:00,24.61,6.02,27.04
12686,27.63,2021-06-29 07:00:00,24.61,6.02,28.34
12687,27.63,2021-06-29 06:00:00,23.66,6.02,28.34
12688,28.24,2021-06-29 05:00:00,22.72,6.15,28.34
12689,27.63,2021-06-29 04:00:00,21.8,6.15,28.77
12690,27.63,2021-06-29 03:00:00,21.8,6.15,29.21
12691,27.63,2021-06-29 02:00:00,21.8,6.15,29.66
12692,27.63,2021-06-29 01:00:00,21.8,6.15,29.66
12693,27.63,2021-06-29 00:00:00,20.9,6.15,29.66
12694,27.63,2021-06-28 23:00:00,20.9,6.15,29.66
12695,27.63,2021-06-28 22:00:00,20.02,6.15,28.77
12696,27.63,2021-06-28 21:00:00,19.16,6.15,28.77
12697,27.63,2021-06-28 20:00:00,18.31,6.15,28.34
12698,24.12,2021-06-28 19:00:00,17.49,6.15,27.9
12699,24.12,2021-06-28 18:00:00,16.68,6.27,27.04
12700,24.12,2021-06-28 17:00:00,16.68,6.27,27.9
12701,24.12,2021-06-28 16:00:00,15.88,6.15,28.34
12702,24.12,2021-06-28 15:00:00,18.31,6.15,28.77
12703,24.12,2021-06-28 14:00:00,20.9,6.27,28.77
12704,24.12,2021-06-28 13:00:00,22.72,6.27,28.77
12705,24.12,2021-06-28 12:00:00,25.58,6.27,29.21
12706,24.69,2021-06-28 11:00:00,28.6,6.27,29.21
