id,Data,Hora,Vazao,Nivel,Chuva
510,2023-01-31,08:30:00,101.08,792.00,0.00
511,2023-01-31,08:00:00,101.08,792.00,0.00
512,2023-01-31,07:30:00,101.08,792.00,0.00
513,2023-01-31,07:00:00,101.08,792.00,0.00
514,2023-01-31,06:30:00,107.67,796.00,0.00
515,2023-01-31,06:00:00,107.67,796.00,0.00
516,2023-01-31,05:30:00,107.67,796.00,0.00
517,2023-01-31,05:00:00,107.67,796.00,0.00
518,2023-01-31,04:30:00,107.67,796.00,0.00
519,2023-01-31,04:00:00,107.67,796.00,0.00
520,2023-01-31,03:30:00,107.67,796.00,0.00
521,2023-01-31,03:00:00,109.34,797.00,0.00
522,2023-01-31,02:30:00,107.67,796.00,0.00
523,2023-01-31,02:00:00,107.67,796.00,0.00
524,2023-01-31,01:30:00,107.67,796.00,0.00
525,2023-01-31,01:00:00,107.67,796.00,0.00
526,2023-01-31,00:30:00,109.34,797.00,0.00
527,2023-01-31,00:00:00,109.34,797.00,0.00
528,2023-01-30,23:30:00,109.34,797.00,0.00
529,2023-01-30,23:00:00,109.34,797.00,0.00
530,2023-01-30,22:30:00,109.34,797.00,0.00
531,2023-01-30,22:00:00,109.34,797.00,0.00
532,2023-01-30,21:30:00,109.34,797.00,0.00
533,2023-01-30,21:00:00,107.67,796.00,0.00
534,2023-01-30,20:30:00,109.34,797.00,0.00
535,2023-01-30,20:00:00,109.34,797.00,0.20
536,2023-01-30,19:30:00,111.00,798.00,0.00
537,2023-01-30,19:00:00,111.00,798.00,0.00
538,2023-01-30,18:30:00,111.00,798.00,0.00
539,2023-01-30,18:00:00,111.00,798.00,0.00
540,2023-01-30,17:30:00,109.34,797.00,0.00
541,2023-01-30,17:00:00,111.00,798.00,0.00
542,2023-01-30,16:30:00,109.34,797.00,0.00
543,2023-01-30,16:00:00,109.34,797.00,0.00
544,2023-01-30,15:30:00,109.34,797.00,0.00
545,2023-01-30,15:00:00,111.00,798.00,0.00
546,2023-01-30,14:30:00,111.00,798.00,0.00
547,2023-01-30,14:00:00,109.34,797.00,0.00
548,2023-01-30,13:30:00,109.34,797.00,0.00
549,2023-01-30,13:00:00,109.34,797.00,0.00
550,2023-01-30,12:30:00,111.00,798.00,0.00
551,2023-01-30,12:00:00,111.00,798.00,0.00
552,2023-01-30,11:30:00,114.36,800.00,0.00
553,2023-01-30,11:00:00,117.74,802.00,0.00
554,2023-01-30,10:30:00,119.43,803.00,0.00
555,2023-01-30,10:00:00,117.74,802.00,0.00
556,2023-01-30,09:30:00,117.74,802.00,0.00
557,2023-01-30,09:00:00,117.74,802.00,0.00
558,2023-01-30,08:30:00,117.74,802.00,0.00
559,2023-01-30,08:00:00,117.74,802.00,0.00
560,2023-01-30,07:30:00,117.74,802.00,0.00
561,2023-01-30,07:00:00,119.43,803.00,0.00
562,2023-01-30,06:30:00,117.74,802.00,0.00
563,2023-01-30,06:00:00,116.04,801.00,0.00
564,2023-01-30,05:30:00,117.74,802.00,0.00
565,2023-01-30,05:00:00,117.74,802.00,0.00
566,2023-01-30,04:30:00,117.74,802.00,0.00
567,2023-01-30,04:00:00,117.74,802.00,0.00
568,2023-01-30,03:30:00,117.74,802.00,0.00
569,2023-01-30,03:00:00,117.74,802.00,0.00
570,2023-01-30,02:30:00,116.04,801.00,0.00
571,2023-01-30,02:00:00,117.74,802.00,0.00
572,2023-01-30,01:30:00,117.74,802.00,0.00
573,2023-01-30,01:00:00,117.74,802.00,0.00
574,2023-01-30,00:30:00,117.74,802.00,0.00
575,2023-01-30,00:00:00,117.74,802.00,0.00
576,2023-01-29,23:30:00,117.74,802.00,0.00
577,2023-01-29,23:00:00,117.74,802.00,0.00
578,2023-01-29,22:30:00,117.74,802.00,0.00
579,2023-01-29,22:00:00,116.04,801.00,0.00
580,2023-01-29,21:30:00,117.74,802.00,0.00
581,2023-01-29,21:00:00,117.74,802.00,0.00
582,2023-01-29,20:30:00,117.74,802.00,0.00
583,2023-01-29,20:00:00,117.74,802.00,0.00
584,2023-01-29,19:30:00,117.74,802.00,0.00
585,2023-01-29,19:00:00,117.74,802.00,0.00
586,2023-01-29,18:30:00,117.74,802.00,0.00
587,2023-01-29,18:00:00,117.74,802.00,0.00
588,2023-01-29,17:30:00,119.43,803.00,0.00
589,2023-01-29,17:00:00,117.74,802.00,0.00
590,2023-01-29,16:30:00,119.43,803.00,0.00
591,2023-01-29,16:00:00,117.74,802.00,0.00
592,2023-01-29,15:30:00,119.43,803.00,0.00
593,2023-01-29,15:00:00,117.74,802.00,0.00
594,2023-01-29,14:30:00,117.74,802.00,0.00
595,2023-01-29,14:00:00,117.74,802.00,0.00
596,2023-01-29,13:30:00,117.74,802.00,0.00
597,2023-01-29,13:00:00,119.43,803.00,0.00
598,2023-01-29,12:30:00,117.74,802.00,0.00
599,2023-01-29,12:00:00,119.43,803.00,0.00
600,2023-01-29,11:30:00,117.74,802.00,0.00
601,2023-01-29,11:00:00,121.14,804.00,0.00
602,2023-01-29,10:30:00,126.28,807.00,0.00
603,2023-01-29,10:00:00,128.01,808.00,0.00
604,2023-01-29,09:30:00,131.48,810.00,0.00
605,2023-01-29,09:00:00,136.72,813.00,0.00
606,2023-01-29,08:30:00,136.72,813.00,0.00
607,2023-01-29,08:00:00,134.97,812.00,0.00
608,2023-01-29,07:30:00,136.72,813.00,0.00
609,2023-01-29,07:00:00,136.72,813.00,0.00
610,2023-01-29,06:30:00,136.72,813.00,0.00
611,2023-01-29,06:00:00,136.72,813.00,0.00
612,2023-01-29,05:30:00,134.97,812.00,0.00
613,2023-01-29,05:00:00,136.72,813.00,0.00
614,2023-01-29,04:30:00,138.48,814.00,0.00
615,2023-01-29,04:00:00,143.79,817.00,0.00
616,2023-01-29,03:30:00,143.79,817.00,0.00
617,2023-01-29,03:00:00,143.79,817.00,0.00
618,2023-01-29,02:30:00,143.79,817.00,0.00
619,2023-01-29,02:00:00,143.79,817.00,0.00
620,2023-01-29,01:30:00,143.79,817.00,0.00
621,2023-01-29,01:00:00,145.57,818.00,0.00
622,2023-01-29,00:30:00,145.57,818.00,0.00
623,2023-01-29,00:00:00,145.57,818.00,0.00
624,2023-01-28,23:30:00,145.57,818.00,0.00
625,2023-01-28,23:00:00,145.57,818.00,0.00
626,2023-01-28,22:30:00,145.57,818.00,0.00
627,2023-01-28,22:00:00,145.57,818.00,0.00
628,2023-01-28,21:30:00,147.35,819.00,0.00
629,2023-01-28,21:00:00,161.81,827.00,0.00
630,2023-01-28,20:30:00,161.81,827.00,0.00
631,2023-01-28,20:00:00,163.64,828.00,0.00
632,2023-01-28,19:30:00,163.64,828.00,0.00
633,2023-01-28,19:00:00,163.64,828.00,0.00
634,2023-01-28,18:30:00,172.86,833.00,0.00
635,2023-01-28,18:00:00,174.72,834.00,0.00
636,2023-01-28,17:30:00,176.58,835.00,0.00
637,2023-01-28,17:00:00,176.58,835.00,0.00
638,2023-01-28,16:30:00,176.58,835.00,0.00
639,2023-01-28,16:00:00,176.58,835.00,0.00
640,2023-01-28,15:30:00,176.58,835.00,0.00
641,2023-01-28,15:00:00,176.58,835.00,0.00
642,2023-01-28,14:30:00,176.58,835.00,0.00
643,2023-01-28,14:00:00,176.58,835.00,0.00
644,2023-01-28,13:30:00,174.72,834.00,0.00
645,2023-01-28,13:00:00,176.58,835.00,0.00
646,2023-01-28,12:30:00,176.58,835.00,0.00
647,2023-01-28,12:00:00,176.58,835.00,0.00
648,2023-01-28,11:30:00,176.58,835.00,0.00
649,2023-01-28,11:00:00,176.58,835.00,0.00
650,2023-01-28,10:30:00,176.58,835.00,0.00
651,2023-01-28,10:00:00,176.58,835.00,0.00
652,2023-01-28,09:30:00,189.75,842.00,0.00
653,2023-01-28,09:00:00,191.65,843.00,0.00
654,2023-01-28,08:30:00,195.47,845.00,0.00
655,2023-01-28,08:00:00,201.22,848.00,0.00
656,2023-01-28,07:30:00,201.22,848.00,0.00
657,2023-01-28,07:00:00,207.01,851.00,0.00
658,2023-01-28,06:30:00,212.84,854.00,0.00
659,2023-01-28,06:00:00,214.79,855.00,0.00
660,2023-01-28,05:30:00,216.75,856.00,0.00
661,2023-01-28,05:00:00,218.71,857.00,0.00
662,2023-01-28,04:30:00,220.67,858.00,0.00
663,2023-01-28,04:00:00,220.67,858.00,0.00
664,2023-01-28,03:30:00,222.64,859.00,0.00
665,2023-01-28,03:00:00,222.64,859.00,0.00
666,2023-01-28,02:30:00,222.64,859.00,0.00
667,2023-01-28,02:00:00,230.56,863.00,0.00
668,2023-01-28,01:30:00,232.55,864.00,0.00
669,2023-01-28,01:00:00,234.54,865.00,0.00
670,2023-01-28,00:30:00,234.54,865.00,0.00
671,2023-01-28,00:00:00,234.54,865.00,0.00
672,2023-01-27,23:30:00,232.55,864.00,0.00
673,2023-01-27,23:00:00,230.56,863.00,0.00
674,2023-01-27,22:30:00,232.55,864.00,0.00
675,2023-01-27,22:00:00,230.56,863.00,0.00
676,2023-01-27,21:30:00,230.56,863.00,0.00
677,2023-01-27,21:00:00,238.54,867.00,0.00
678,2023-01-27,20:30:00,242.55,869.00,0.00
679,2023-01-27,20:00:00,244.57,870.00,0.00
680,2023-01-27,19:30:00,246.58,871.00,0.00
681,2023-01-27,19:00:00,248.60,872.00,0.00
682,2023-01-27,18:30:00,250.63,873.00,0.00
683,2023-01-27,18:00:00,252.66,874.00,0.00
684,2023-01-27,17:30:00,260.81,878.00,0.00
685,2023-01-27,17:00:00,262.86,879.00,0.00
686,2023-01-27,16:30:00,269.02,882.00,0.00
687,2023-01-27,16:00:00,273.15,884.00,0.00
688,2023-01-27,15:30:00,281.46,888.00,0.00
689,2023-01-27,15:00:00,285.63,890.00,0.00
690,2023-01-27,14:30:00,279.38,887.00,0.80
691,2023-01-27,14:00:00,273.15,884.00,0.00
692,2023-01-27,13:30:00,279.38,887.00,0.00
693,2023-01-27,13:00:00,283.54,889.00,0.00
694,2023-01-27,12:30:00,285.63,890.00,0.00
695,2023-01-27,12:00:00,291.92,893.00,0.00
696,2023-01-27,11:30:00,317.39,905.00,0.00
697,2023-01-27,11:00:00,328.14,910.00,0.00
698,2023-01-27,10:30:00,334.64,913.00,0.00
699,2023-01-27,10:00:00,336.81,914.00,0.00
700,2023-01-27,09:30:00,336.81,914.00,0.00
701,2023-01-27,09:00:00,336.81,914.00,0.00
702,2023-01-27,08:30:00,334.64,913.00,0.00
703,2023-01-27,08:00:00,332.47,912.00,0.00
704,2023-01-27,07:30:00,325.99,909.00,0.00
705,2023-01-27,07:00:00,321.68,907.00,0.00
706,2023-01-27,06:30:00,319.53,906.00,0.00
707,2023-01-27,06:00:00,313.11,903.00,0.00
708,2023-01-27,05:30:00,306.71,900.00,0.00
709,2023-01-27,05:00:00,300.35,897.00,0.00
710,2023-01-27,04:30:00,291.92,893.00,0.00
711,2023-01-27,04:00:00,260.81,878.00,0.00
712,2023-01-27,03:30:00,252.66,874.00,0.00
713,2023-01-27,03:00:00,244.57,870.00,0.00
714,2023-01-27,02:30:00,242.55,869.00,0.00
715,2023-01-27,02:00:00,236.54,866.00,0.00
716,2023-01-27,01:30:00,218.71,857.00,0.00
717,2023-01-27,01:00:00,214.79,855.00,0.00
718,2023-01-27,00:30:00,208.95,852.00,0.00
719,2023-01-27,00:00:00,205.08,850.00,0.00
720,2023-01-26,23:30:00,207.01,851.00,0.00
721,2023-01-26,23:00:00,205.08,850.00,0.00
722,2023-01-26,22:30:00,205.08,850.00,0.00
723,2023-01-26,22:00:00,208.95,852.00,0.00
724,2023-01-26,21:30:00,210.89,853.00,0.00
725,2023-01-26,21:00:00,195.47,845.00,0.00
726,2023-01-26,20:30:00,195.47,845.00,0.00
727,2023-01-26,20:00:00,193.56,844.00,0.00
728,2023-01-26,19:30:00,193.56,844.00,0.00
729,2023-01-26,19:00:00,193.56,844.00,0.00
730,2023-01-26,18:30:00,193.56,844.00,0.00
731,2023-01-26,18:00:00,197.38,846.00,0.00
732,2023-01-26,17:30:00,210.89,853.00,0.00
733,2023-01-26,17:00:00,212.84,854.00,0.00
734,2023-01-26,16:30:00,214.79,855.00,0.00
735,2023-01-26,16:00:00,214.79,855.00,0.00
736,2023-01-26,15:30:00,216.75,856.00,0.00
737,2023-01-26,15:00:00,218.71,857.00,0.00
738,2023-01-26,14:30:00,220.67,858.00,0.00
739,2023-01-26,14:00:00,222.64,859.00,0.00
740,2023-01-26,13:30:00,222.64,859.00,0.00
741,2023-01-26,13:00:00,226.59,861.00,0.00
742,2023-01-26,12:30:00,228.57,862.00,0.00
743,2023-01-26,12:00:00,228.57,862.00,0.00
744,2023-01-26,11:30:00,230.56,863.00,0.00
745,2023-01-26,11:00:00,232.55,864.00,0.00
746,2023-01-26,10:30:00,234.54,865.00,0.00
747,2023-01-26,10:00:00,234.54,865.00,0.00
748,2023-01-26,09:30:00,236.54,866.00,0.00
749,2023-01-26,09:00:00,236.54,866.00,0.00
750,2023-01-26,08:30:00,238.54,867.00,0.00
751,2023-01-26,08:00:00,250.63,873.00,0.00
752,2023-01-26,07:30:00,254.69,875.00,0.00
753,2023-01-26,07:00:00,252.66,874.00,0.00
754,2023-01-26,06:30:00,250.63,873.00,0.00
755,2023-01-26,06:00:00,250.63,873.00,0.00
756,2023-01-26,05:30:00,248.60,872.00,0.00
757,2023-01-26,05:00:00,248.60,872.00,0.00
758,2023-01-26,04:30:00,246.58,871.00,0.00
759,2023-01-26,04:00:00,244.57,870.00,0.00
760,2023-01-26,03:30:00,246.58,871.00,0.00
761,2023-01-26,03:00:00,252.66,874.00,0.00
762,2023-01-26,02:30:00,252.66,874.00,0.00
763,2023-01-26,02:00:00,254.69,875.00,0.00
764,2023-01-26,01:30:00,264.91,880.00,0.00
765,2023-01-26,01:00:00,264.91,880.00,0.00
766,2023-01-26,00:30:00,262.86,879.00,0.00
767,2023-01-26,00:00:00,264.91,880.00,0.00
768,2023-01-25,23:30:00,264.91,880.00,0.00
769,2023-01-25,23:00:00,266.97,881.00,0.00
770,2023-01-25,22:30:00,266.97,881.00,0.00
771,2023-01-25,22:00:00,269.02,882.00,0.00
772,2023-01-25,21:30:00,271.09,883.00,0.00
773,2023-01-25,21:00:00,273.15,884.00,0.00
774,2023-01-25,20:30:00,277.30,886.00,0.00
775,2023-01-25,20:00:00,281.46,888.00,0.00
776,2023-01-25,19:30:00,287.72,891.00,0.00
777,2023-01-25,19:00:00,296.13,895.00,0.00
778,2023-01-25,18:30:00,300.35,897.00,0.00
779,2023-01-25,18:00:00,287.72,891.00,0.00
780,2023-01-25,17:30:00,287.72,891.00,0.00
781,2023-01-25,17:00:00,287.72,891.00,0.00
782,2023-01-25,16:30:00,287.72,891.00,0.00
783,2023-01-25,16:00:00,271.09,883.00,0.00
784,2023-01-25,15:30:00,273.15,884.00,0.00
785,2023-01-25,15:00:00,269.02,882.00,0.00
786,2023-01-25,14:30:00,226.59,861.00,0.00
787,2023-01-25,14:00:00,208.95,852.00,0.00
788,2023-01-25,13:30:00,256.73,876.00,0.00
789,2023-01-25,13:00:00,258.77,877.00,0.00
790,2023-01-25,12:30:00,266.97,881.00,0.00
791,2023-01-25,12:00:00,277.30,886.00,0.00
792,2023-01-25,11:30:00,279.38,887.00,0.00
793,2023-01-25,11:00:00,279.38,887.00,0.00
794,2023-01-25,10:30:00,281.46,888.00,0.00
795,2023-01-25,10:00:00,281.46,888.00,0.00
796,2023-01-25,09:30:00,279.38,887.00,0.00
797,2023-01-25,09:00:00,279.38,887.00,0.00
798,2023-01-25,08:30:00,273.15,884.00,0.00
799,2023-01-25,08:00:00,264.91,880.00,0.00
800,2023-01-25,07:30:00,264.91,880.00,0.00
801,2023-01-25,07:00:00,258.77,877.00,0.00
802,2023-01-25,06:30:00,258.77,877.00,0.00
803,2023-01-25,06:00:00,256.73,876.00,0.00
804,2023-01-25,05:30:00,252.66,874.00,0.00
805,2023-01-25,05:00:00,236.54,866.00,0.00
806,2023-01-25,04:30:00,236.54,866.00,0.00
807,2023-01-25,04:00:00,234.54,865.00,0.00
808,2023-01-25,03:30:00,220.67,858.00,0.00
809,2023-01-25,03:00:00,222.64,859.00,0.00
810,2023-01-25,02:30:00,222.64,859.00,0.00
811,2023-01-25,02:00:00,226.59,861.00,0.00
812,2023-01-25,01:30:00,224.62,860.00,0.00
813,2023-01-25,01:00:00,210.89,853.00,0.00
814,2023-01-25,00:30:00,208.95,852.00,0.00
815,2023-01-25,00:00:00,207.01,851.00,0.00
816,2023-01-24,23:30:00,187.86,841.00,0.20
817,2023-01-24,23:00:00,167.31,830.00,0.00
818,2023-01-24,22:30:00,163.64,828.00,0.00
819,2023-01-24,22:00:00,163.64,828.00,0.00
820,2023-01-24,21:30:00,163.64,828.00,0.00
821,2023-01-24,21:00:00,163.64,828.00,0.00
822,2023-01-24,20:30:00,163.64,828.00,0.00
823,2023-01-24,20:00:00,158.17,825.00,0.00
824,2023-01-24,19:30:00,142.01,816.00,0.00
825,2023-01-24,19:00:00,145.57,818.00,0.00
826,2023-01-24,18:30:00,143.79,817.00,0.00
827,2023-01-24,18:00:00,143.79,817.00,0.00
828,2023-01-24,17:30:00,143.79,817.00,0.00
829,2023-01-24,17:00:00,143.79,817.00,0.00
830,2023-01-24,16:30:00,143.79,817.00,0.00
831,2023-01-24,16:00:00,143.79,817.00,0.00
832,2023-01-24,15:30:00,143.79,817.00,0.00
833,2023-01-24,15:00:00,143.79,817.00,0.00
834,2023-01-24,14:30:00,143.79,817.00,0.00
835,2023-01-24,14:00:00,143.79,817.00,0.00
836,2023-01-24,13:30:00,147.35,819.00,0.00
837,2023-01-24,13:00:00,150.94,821.00,0.00
838,2023-01-24,12:30:00,150.94,821.00,0.00
839,2023-01-24,12:00:00,154.54,823.00,0.00
840,2023-01-24,11:30:00,161.81,827.00,0.00
841,2023-01-24,11:00:00,159.99,826.00,0.00
842,2023-01-24,10:30:00,159.99,826.00,0.00
843,2023-01-24,10:00:00,167.31,830.00,0.00
844,2023-01-24,09:30:00,169.16,831.00,0.00
845,2023-01-24,09:00:00,171.01,832.00,0.00
846,2023-01-24,08:30:00,167.31,830.00,0.00
847,2023-01-24,08:00:00,169.16,831.00,0.00
848,2023-01-24,07:30:00,169.16,831.00,0.00
849,2023-01-24,07:00:00,169.16,831.00,0.00
850,2023-01-24,06:30:00,169.16,831.00,0.00
851,2023-01-24,06:00:00,172.86,833.00,0.00
852,2023-01-24,05:30:00,176.58,835.00,0.00
853,2023-01-24,05:00:00,176.58,835.00,0.00
854,2023-01-24,04:30:00,178.45,836.00,0.00
855,2023-01-24,04:00:00,176.58,835.00,0.00
856,2023-01-24,03:30:00,176.58,835.00,0.00
857,2023-01-24,03:00:00,176.58,835.00,0.00
858,2023-01-24,02:30:00,178.45,836.00,0.00
859,2023-01-24,02:00:00,178.45,836.00,0.00
860,2023-01-24,01:30:00,178.45,836.00,0.00
861,2023-01-24,01:00:00,176.58,835.00,0.00
862,2023-01-24,00:30:00,178.45,836.00,0.00
863,2023-01-24,00:00:00,176.58,835.00,0.00
864,2023-01-23,23:30:00,178.45,836.00,0.00
865,2023-01-23,23:00:00,178.45,836.00,0.00
866,2023-01-23,22:30:00,178.45,836.00,0.00
867,2023-01-23,22:00:00,180.32,837.00,0.00
868,2023-01-23,21:30:00,182.20,838.00,0.00
869,2023-01-23,21:00:00,187.86,841.00,0.00
870,2023-01-23,20:30:00,201.22,848.00,0.00
871,2023-01-23,20:00:00,238.54,867.00,0.00
872,2023-01-23,19:30:00,254.69,875.00,0.00
873,2023-01-23,19:00:00,262.86,879.00,0.00
874,2023-01-23,18:30:00,273.15,884.00,0.00
875,2023-01-23,18:00:00,281.46,888.00,0.00
876,2023-01-23,17:30:00,277.30,886.00,0.00
877,2023-01-23,17:00:00,236.54,866.00,0.00
878,2023-01-23,16:30:00,207.01,851.00,0.40
879,2023-01-23,16:00:00,195.47,845.00,0.40
880,2023-01-23,15:30:00,185.97,840.00,1.20
881,2023-01-23,15:00:00,187.86,841.00,1.80
882,2023-01-23,14:30:00,184.08,839.00,3.80
883,2023-01-23,14:00:00,180.32,837.00,0.40
884,2023-01-23,13:30:00,180.32,837.00,0.00
885,2023-01-23,13:00:00,180.32,837.00,0.00
886,2023-01-23,12:30:00,178.45,836.00,0.00
887,2023-01-23,12:00:00,178.45,836.00,0.00
888,2023-01-23,11:30:00,178.45,836.00,0.00
889,2023-01-23,11:00:00,180.32,837.00,0.00
890,2023-01-23,10:30:00,189.75,842.00,0.00
891,2023-01-23,10:00:00,187.86,841.00,0.00
892,2023-01-23,09:30:00,199.30,847.00,0.00
893,2023-01-23,09:00:00,201.22,848.00,0.00
894,2023-01-23,08:30:00,203.15,849.00,0.00
895,2023-01-23,08:00:00,207.01,851.00,0.00
896,2023-01-23,07:30:00,212.84,854.00,0.00
897,2023-01-23,07:00:00,212.84,854.00,0.00
898,2023-01-23,06:30:00,212.84,854.00,0.00
899,2023-01-23,06:00:00,212.84,854.00,0.00
900,2023-01-23,05:30:00,212.84,854.00,0.00
901,2023-01-23,05:00:00,212.84,854.00,0.00
902,2023-01-23,04:30:00,212.84,854.00,0.00
903,2023-01-23,04:00:00,212.84,854.00,0.00
904,2023-01-23,03:30:00,216.75,856.00,1.20
905,2023-01-23,03:00:00,216.75,856.00,0.20
906,2023-01-23,02:30:00,216.75,856.00,0.00
907,2023-01-23,02:00:00,214.79,855.00,0.00
908,2023-01-23,01:30:00,214.79,855.00,0.00
909,2023-01-23,01:00:00,214.79,855.00,0.00
910,2023-01-23,00:30:00,208.95,852.00,0.00
911,2023-01-23,00:00:00,208.95,852.00,0.00
912,2023-01-22,23:30:00,208.95,852.00,0.00
913,2023-01-22,23:00:00,208.95,852.00,0.00
914,2023-01-22,22:30:00,208.95,852.00,0.00
915,2023-01-22,22:00:00,208.95,852.00,0.00
916,2023-01-22,21:30:00,201.22,848.00,0.00
917,2023-01-22,21:00:00,199.30,847.00,0.00
918,2023-01-22,20:30:00,197.38,846.00,0.00
919,2023-01-22,20:00:00,191.65,843.00,0.00
920,2023-01-22,19:30:00,191.65,843.00,0.00
921,2023-01-22,19:00:00,193.56,844.00,0.00
922,2023-01-22,18:30:00,193.56,844.00,3.40
923,2023-01-22,18:00:00,189.75,842.00,3.20
924,2023-01-22,17:30:00,191.65,843.00,0.00
925,2023-01-22,17:00:00,193.56,844.00,0.00
926,2023-01-22,16:30:00,210.89,853.00,0.00
927,2023-01-22,16:00:00,214.79,855.00,0.00
928,2023-01-22,15:30:00,216.75,856.00,0.00
929,2023-01-22,15:00:00,216.75,856.00,0.00
930,2023-01-22,14:30:00,216.75,856.00,0.00
931,2023-01-22,14:00:00,218.71,857.00,0.00
932,2023-01-22,13:30:00,230.56,863.00,0.00
933,2023-01-22,13:00:00,232.55,864.00,0.00
934,2023-01-22,12:30:00,234.54,865.00,0.00
935,2023-01-22,12:00:00,232.55,864.00,0.00
936,2023-01-22,11:30:00,234.54,865.00,0.00
937,2023-01-22,11:00:00,248.60,872.00,0.00
938,2023-01-22,10:30:00,246.58,871.00,0.00
939,2023-01-22,10:00:00,246.58,871.00,0.00
940,2023-01-22,09:30:00,248.60,872.00,0.00
941,2023-01-22,09:00:00,248.60,872.00,0.00
942,2023-01-22,08:30:00,250.63,873.00,0.00
943,2023-01-22,08:00:00,238.54,867.00,0.00
944,2023-01-22,07:30:00,240.54,868.00,0.00
945,2023-01-22,07:00:00,234.54,865.00,0.00
946,2023-01-22,06:30:00,218.71,857.00,0.00
947,2023-01-22,06:00:00,214.79,855.00,0.00
948,2023-01-22,05:30:00,228.57,862.00,0.00
949,2023-01-22,05:00:00,230.56,863.00,0.00
950,2023-01-22,04:30:00,232.55,864.00,0.00
951,2023-01-22,04:00:00,236.54,866.00,0.00
952,2023-01-22,03:30:00,236.54,866.00,0.00
953,2023-01-22,03:00:00,236.54,866.00,0.00
954,2023-01-22,02:30:00,210.89,853.00,0.00
955,2023-01-22,02:00:00,185.97,840.00,1.40
956,2023-01-22,01:30:00,163.64,828.00,0.60
957,2023-01-22,01:00:00,152.74,822.00,0.00
958,2023-01-22,00:30:00,138.48,814.00,0.20
959,2023-01-22,00:00:00,131.48,810.00,1.20
960,2023-01-21,23:30:00,128.01,808.00,4.40
961,2023-01-21,23:00:00,122.85,805.00,4.20
962,2023-01-21,22:30:00,117.74,802.00,0.00
963,2023-01-21,22:00:00,117.74,802.00,0.20
964,2023-01-21,21:30:00,116.04,801.00,0.20
965,2023-01-21,21:00:00,116.04,801.00,0.00
966,2023-01-21,20:30:00,116.04,801.00,0.00
967,2023-01-21,20:00:00,112.68,799.00,0.00
968,2023-01-21,19:30:00,111.00,798.00,0.00
969,2023-01-21,19:00:00,111.00,798.00,0.00
970,2023-01-21,18:30:00,111.00,798.00,0.00
971,2023-01-21,18:00:00,112.68,799.00,0.00
972,2023-01-21,17:30:00,111.00,798.00,0.00
973,2023-01-21,17:00:00,111.00,798.00,0.00
974,2023-01-21,16:30:00,111.00,798.00,0.20
975,2023-01-21,16:00:00,107.67,796.00,0.20
976,2023-01-21,15:30:00,102.72,793.00,0.00
977,2023-01-21,15:00:00,101.08,792.00,0.00
978,2023-01-21,14:30:00,101.08,792.00,0.00
979,2023-01-21,14:00:00,101.08,792.00,0.80
980,2023-01-21,13:30:00,101.08,792.00,0.40
981,2023-01-21,13:00:00,101.08,792.00,0.00
982,2023-01-21,12:30:00,101.08,792.00,1.20
983,2023-01-21,12:00:00,99.45,791.00,0.00
984,2023-01-21,11:30:00,101.08,792.00,0.00
985,2023-01-21,11:00:00,99.45,791.00,0.60
986,2023-01-21,10:30:00,101.08,792.00,0.80
987,2023-01-21,10:00:00,101.08,792.00,0.60
988,2023-01-21,09:30:00,99.45,791.00,0.00
989,2023-01-21,09:00:00,99.45,791.00,0.00
990,2023-01-21,08:30:00,99.45,791.00,0.00
991,2023-01-21,08:00:00,101.08,792.00,0.00
992,2023-01-21,07:30:00,101.08,792.00,0.00
993,2023-01-21,07:00:00,99.45,791.00,0.00
994,2023-01-21,06:30:00,101.08,792.00,0.00
995,2023-01-21,06:00:00,101.08,792.00,0.00
996,2023-01-21,05:30:00,101.08,792.00,0.00
997,2023-01-21,05:00:00,101.08,792.00,0.00
998,2023-01-21,04:30:00,101.08,792.00,0.00
999,2023-01-21,04:00:00,101.08,792.00,0.00
1000,2023-01-21,03:30:00,101.08,792.00,0.00
1001,2023-01-21,03:00:00,101.08,792.00,0.00
1002,2023-01-21,02:30:00,101.08,792.00,0.00
1003,2023-01-21,02:00:00,101.08,792.00,0.00
1004,2023-01-21,01:30:00,101.08,792.00,0.00
1005,2023-01-21,01:00:00,101.08,792.00,0.00
1006,2023-01-21,00:30:00,99.45,791.00,0.40
1007,2023-01-21,00:00:00,94.60,788.00,2.00
1008,2023-01-20,23:30:00,92.99,787.00,0.80
1009,2023-01-20,23:00:00,92.99,787.00,0.00
1010,2023-01-20,22:30:00,92.99,787.00,0.00
1011,2023-01-20,22:00:00,92.99,787.00,0.00
1012,2023-01-20,21:30:00,92.99,787.00,0.00
1013,2023-01-20,21:00:00,94.60,788.00,0.00
1014,2023-01-20,20:30:00,92.99,787.00,3.60
1015,2023-01-20,20:00:00,92.99,787.00,0.00
1016,2023-01-20,19:30:00,92.99,787.00,0.00
1017,2023-01-20,19:00:00,94.60,788.00,0.00
1018,2023-01-20,18:30:00,94.60,788.00,0.00
1019,2023-01-20,18:00:00,97.83,790.00,0.00
1020,2023-01-20,17:30:00,104.37,794.00,0.00
1021,2023-01-20,17:00:00,107.67,796.00,0.00
1022,2023-01-20,16:30:00,107.67,796.00,0.20
1023,2023-01-20,16:00:00,106.02,795.00,0.20
1024,2023-01-20,15:30:00,107.67,796.00,0.00
1025,2023-01-20,15:00:00,107.67,796.00,0.00
